player_id,total_playtime_hours,number_of_sessions,avg_session_time_minutes,purchases_made,level_achieved,days_since_last_login,churned
player_18315,17.24,49,43.33,1,19,51,0
player_18316,65.1,44,55.59,4,77,45,0
player_18317,37.34,49,41.44,3,5,44,1
player_18318,21.49,46,43.85,2,12,11,1
player_18319,15.46,50,53.13,1,76,31,1
player_18320,102.44,55,32.4,4,93,15,0
player_18321,89.8,47,38.56,0,75,55,1
player_18322,1.26,57,63.91,2,54,19,0
player_18323,94.89,53,40.68,2,44,3,0
player_18324,14.05,52,43.49,1,61,32,0
player_18325,43.34,53,45.14,3,40,6,0
player_18326,38.74,41,51.52,3,51,59,1
player_18327,11.8,65,52.03,0,19,51,0
player_18328,58.29,47,41.43,1,74,38,1
player_18329,15.96,58,49.21,2,67,49,1
player_18330,38.43,34,37.38,1,78,31,0
player_18331,123.05,48,48.46,2,17,59,0
player_18332,27.43,46,39.24,4,5,22,1
player_18333,31.91,47,58.32,0,95,44,0
player_18334,30.69,58,64.48,2,17,36,0
player_18335,18.22,49,26.45,2,14,49,1
player_18336,5.37,48,63.63,2,75,13,0
player_18337,27.7,42,43.01,1,57,58,1
player_18338,8.88,51,55.06,3,61,30,1
player_18339,53.18,51,54.46,2,14,15,1
player_18340,27.95,60,28.12,2,87,57,0
player_18341,90.24,52,42.2,3,47,36,0
player_18342,23.49,53,30.44,1,56,23,0
player_18343,32.47,56,30.72,1,50,13,0
player_18344,33.7,50,59.38,3,1,54,1
player_18345,69.43,52,53.4,1,48,55,0
player_18346,31.46,45,27.96,4,98,37,1
player_18347,24.67,49,30.17,5,15,53,0
player_18348,21.34,48,54.95,0,56,45,1
player_18349,19.16,48,54.89,4,16,53,0
player_18350,9.82,40,49.28,4,22,13,0
player_18351,23.08,44,45.42,2,30,26,1
player_18352,26.94,55,37.45,3,62,34,0
player_18353,69.61,50,42.46,4,50,16,0
player_18354,67.73,51,49.18,1,42,10,1
player_18355,21.8,59,43.99,1,6,38,0
player_18356,9.02,41,45.43,1,68,5,0
player_18357,15.06,51,68.11,2,37,9,0
player_18358,39.51,57,41.43,0,89,24,1
player_18359,17.18,44,31.95,3,79,3,1
player_18360,34.09,45,46.6,1,96,45,1
player_18361,4.73,49,44.58,2,61,45,0
player_18362,76.34,36,41.12,2,84,16,0
player_18363,30.39,56,40.3,0,50,23,0
player_18364,26.45,41,33.84,1,20,18,1
player_18365,53.37,54,46.74,2,44,32,0
player_18366,23.86,67,57.1,3,42,5,1
player_18367,5.73,51,47.24,1,67,6,1
player_18368,28.53,50,40.69,4,35,13,1
player_18369,30.59,52,39.42,0,73,6,1
player_18370,37.03,42,44.39,2,13,38,0
player_18371,107.51,47,50.92,1,35,35,0
player_18372,47.96,66,48.4,1,76,51,1
player_18373,34.53,61,47.22,2,46,21,1
player_18374,56.39,41,33.2,0,94,20,1
player_18375,6.15,48,59.31,0,50,28,0
player_18376,72.82,61,42.95,2,39,33,0
player_18377,53.05,42,64.29,4,44,16,1
player_18378,76.55,53,50.71,4,13,48,0
player_18379,24.16,42,24.39,1,84,18,0
player_18380,42.6,48,29.36,3,33,6,0
player_18381,25.05,55,49.85,3,76,25,0
player_18382,102.69,47,36.26,1,13,2,0
player_18383,26.37,48,41.04,2,94,46,1
player_18384,13.1,46,40.85,2,79,57,1
player_18385,15.44,53,13.58,2,1,31,0
player_18386,37.56,53,47.05,3,25,23,1
player_18387,51.7,50,48.21,0,70,51,1
player_18388,15.59,62,66.64,4,46,9,1
player_18389,49.17,50,41.19,4,11,5,1
player_18390,72.46,58,43.41,5,62,39,1
player_18391,66.19,54,41.75,3,56,58,0
player_18392,48.64,59,71.03,2,59,53,1
player_18393,52.6,59,47.35,1,71,8,0
player_18394,45.1,48,40.06,1,51,31,1
player_18395,6.83,50,45.22,1,17,59,0
player_18396,59.3,50,42.25,2,3,7,1
player_18397,23.26,50,41.98,0,47,38,1
player_18398,69.87,50,38.37,2,33,36,0
player_18399,19.11,51,53.39,3,92,5,0
player_18400,25.57,53,40.55,2,34,54,1
player_18401,40.05,46,41.7,2,26,58,0
player_18402,127.03,40,45.14,1,18,11,0
player_18403,41.44,64,45.72,4,4,51,1
player_18404,41.43,55,57.77,0,99,33,1
player_18405,13.68,49,41.71,2,25,39,1
player_18406,10.82,55,45.09,2,1,41,1
player_18407,22.47,47,38.29,0,100,5,1
player_18408,51.44,55,46.56,4,33,16,0
player_18409,41.44,48,46.25,6,3,47,1
player_18410,32.78,55,42.63,2,40,3,0
player_18411,24.2,55,41.06,0,59,45,0
player_18412,59.27,51,20.32,0,24,4,1
player_18413,89.03,38,33.64,4,54,41,1
player_18414,56.5,46,35.49,0,23,15,1
player_18415,77.29,53,53.07,2,54,34,0
player_18416,30.52,49,39.47,3,70,16,0
player_18417,51.9,58,59.82,2,73,34,0
player_18418,109.7,36,44.89,2,17,20,0
player_18419,76.94,52,48.92,1,80,8,0
player_18420,98.25,50,49.09,3,75,33,0
player_18421,78.29,55,32.94,5,54,56,0
player_18422,91.71,41,48.03,3,80,8,0
player_18423,23.55,48,30.62,0,91,22,1
player_18424,18.85,51,54.63,0,28,7,0
player_18425,29.49,62,37.81,0,59,43,0
player_18426,25.72,44,51.43,2,45,33,1
player_18427,21.23,45,38.22,1,62,13,0
player_18428,91.97,53,47.39,3,28,21,0
player_18429,11.33,49,38.86,3,2,34,0
player_18430,77.47,45,55.01,2,99,39,0
player_18431,54.68,54,44.61,1,88,3,0
player_18432,0.5,50,49.58,4,17,10,0
player_18433,24.5,59,39.34,4,17,0,1
player_18434,21.95,53,41.33,3,34,55,0
player_18435,17.48,45,44.69,3,58,20,0
player_18436,17.22,53,46.5,1,25,14,1
player_18437,19.48,47,32.65,4,67,42,0
player_18438,18.05,48,56.53,0,33,19,1
player_18439,24.43,54,48.8,3,76,29,0
player_18440,19.26,44,30.41,2,27,24,1
player_18441,21.64,47,40.55,2,47,20,1
player_18442,120.76,55,20.49,1,15,1,0
player_18443,50.77,54,34.58,4,45,20,0
player_18444,84.33,55,54.84,1,63,9,0
player_18445,11.67,55,46.3,1,80,46,0
player_18446,20.91,64,33.02,2,14,37,0
player_18447,16.38,46,48.42,1,36,56,1
player_18448,128.47,53,37.53,0,38,6,0
player_18449,64.56,38,30.64,2,26,26,0
player_18450,30.87,48,49.93,4,52,53,1
player_18451,71.42,48,36.94,4,82,46,0
player_18452,30.0,38,39.08,2,92,52,0
player_18453,30.65,49,41.78,0,17,43,1
player_18454,19.06,48,51.95,1,50,59,1
player_18455,27.39,53,53.13,2,49,3,0
player_18456,32.74,56,42.84,1,65,13,0
player_18457,15.64,47,42.43,2,92,30,0
player_18458,79.08,52,46.26,1,83,32,0
player_18459,74.94,48,34.15,3,95,32,1
player_18460,21.14,60,44.85,4,71,22,0
player_18461,5.01,51,43.24,0,23,55,1
player_18462,29.56,47,33.8,2,17,36,0
player_18463,30.96,51,41.77,0,75,54,1
player_18464,65.19,50,53.93,1,56,8,0
player_18465,37.14,49,34.3,2,3,12,0
player_18466,6.61,54,52.24,1,7,6,0
player_18467,28.89,47,35.66,2,65,10,0
player_18468,38.57,38,42.65,1,96,56,1
player_18469,20.08,34,48.73,3,30,41,1
player_18470,68.23,44,36.1,2,100,8,0
player_18471,68.13,50,40.98,2,49,34,1
player_18472,35.67,42,50.95,4,13,18,0
player_18473,78.02,58,48.76,1,100,58,1
player_18474,3.43,49,51.06,1,53,5,1
player_18475,44.67,69,50.05,4,99,22,0
player_18476,46.65,56,50.7,2,16,56,0
player_18477,25.62,51,47.67,0,91,3,0
player_18478,3.83,46,44.72,4,44,51,1
player_18479,27.47,45,63.29,2,34,9,1
player_18480,22.3,42,59.16,2,31,47,1
player_18481,87.87,45,68.17,5,90,8,1
player_18482,56.54,49,43.52,3,26,9,0
player_18483,34.73,44,43.74,0,8,15,1
player_18484,31.05,55,30.49,4,93,49,0
player_18485,91.87,40,27.37,0,26,50,0
player_18486,4.86,79,41.5,1,64,1,0
player_18487,5.13,58,61.0,4,67,21,1
player_18488,120.98,43,54.79,3,58,26,0
player_18489,27.21,53,41.61,1,16,0,0
player_18490,10.94,62,49.38,4,6,28,0
player_18491,5.39,46,34.83,3,67,31,0
player_18492,93.91,58,51.08,1,37,57,0
player_18493,14.87,57,45.9,1,39,42,1
player_18494,12.71,58,58.09,1,45,28,0
player_18495,43.35,54,45.73,1,85,44,1
player_18496,59.67,52,12.6,3,65,33,1
player_18497,41.95,51,43.18,0,48,35,0
player_18498,42.01,43,43.33,0,38,30,1
player_18499,16.6,45,44.0,5,66,47,0
player_18500,43.56,43,25.84,1,65,15,0
player_18501,82.81,45,66.47,4,39,33,0
player_18502,46.09,42,46.27,2,98,27,0
player_18503,18.24,65,43.08,1,35,11,0
player_18504,61.52,53,39.83,3,74,13,0
player_18505,19.17,57,39.48,1,15,34,1
player_18506,35.58,51,30.47,1,15,24,1
player_18507,36.88,58,56.96,2,22,0,0
player_18508,122.14,53,45.31,0,56,2,0
player_18509,47.3,45,46.09,4,86,47,1
player_18510,14.45,58,56.31,4,69,13,1
player_18511,13.15,61,40.47,0,48,18,0
player_18512,36.76,48,58.47,2,1,3,1
player_18513,90.21,49,40.6,4,44,24,0
player_18514,3.77,54,37.41,2,68,23,1
player_18515,37.21,47,41.81,2,95,39,1
player_18516,82.48,50,43.78,4,80,30,1
player_18517,54.65,41,56.82,3,67,43,0
player_18518,104.93,53,47.9,5,1,24,1
player_18519,28.43,63,48.85,1,34,25,0
player_18520,13.28,42,32.86,1,33,9,0
player_18521,28.08,49,46.84,4,40,16,1
player_18522,15.07,52,28.93,0,77,5,0
player_18523,118.02,46,38.51,1,9,1,0
player_18524,39.22,45,45.5,0,50,26,1
player_18525,45.67,46,32.23,2,100,52,1
player_18526,13.58,52,68.18,2,83,12,0
player_18527,20.98,66,40.13,1,85,9,1
player_18528,67.14,51,57.02,2,63,2,1
player_18529,33.21,53,53.88,0,7,31,0
player_18530,24.96,48,52.43,4,2,26,0
player_18531,38.01,55,49.88,2,40,56,1
player_18532,25.37,59,35.55,2,54,55,1
player_18533,2.38,38,50.77,1,88,11,1
player_18534,9.75,50,44.2,4,87,24,1
player_18535,36.2,49,26.59,0,4,31,1
player_18536,67.47,43,51.43,1,13,12,1
player_18537,22.65,51,43.49,0,13,29,0
player_18538,92.01,50,27.85,5,52,2,0
player_18539,66.1,46,68.22,1,90,13,1
player_18540,72.99,51,63.04,1,94,11,0
player_18541,8.05,43,49.21,2,76,14,1
player_18542,63.85,52,48.79,2,26,31,1
player_18543,21.43,44,46.71,2,41,22,1
player_18544,95.88,55,22.92,2,70,49,0
player_18545,28.41,44,50.21,4,6,53,1
player_18546,20.63,46,48.61,1,70,53,1
player_18547,21.28,54,49.53,0,63,34,1
player_18548,56.96,55,38.58,1,92,21,1
player_18549,7.39,56,43.39,5,31,10,0
player_18550,40.4,38,47.72,2,4,0,1
player_18551,31.85,62,43.49,0,82,31,0
player_18552,16.54,47,44.97,2,55,44,1
player_18553,72.08,40,48.59,2,55,29,1
player_18554,53.73,53,48.38,0,39,33,0
player_18555,17.48,47,47.27,4,45,36,0
player_18556,11.7,39,49.07,8,75,42,1
player_18557,30.01,57,34.66,7,17,3,0
player_18558,54.76,48,39.78,0,18,44,1
player_18559,46.79,44,33.39,1,50,39,1
player_18560,55.67,31,38.1,1,98,3,0
player_18561,4.54,50,44.15,1,71,25,0
player_18562,15.43,47,35.23,5,43,49,0
player_18563,43.78,49,65.41,2,11,43,0
player_18564,17.48,52,61.51,1,31,8,1
player_18565,73.03,47,31.85,2,11,42,0
player_18566,27.85,45,45.32,3,100,54,1
player_18567,12.19,64,61.86,4,47,3,0
player_18568,11.02,54,38.19,3,62,23,1
player_18569,38.44,59,52.11,1,75,30,0
player_18570,13.49,56,60.46,4,84,11,0
player_18571,5.05,52,48.92,3,24,7,1
player_18572,17.89,62,56.13,5,86,24,0
player_18573,120.09,44,31.85,0,76,2,0
player_18574,2.91,50,39.6,1,48,5,0
player_18575,21.61,56,44.48,1,28,34,0
player_18576,21.23,53,43.62,4,8,21,0
player_18577,18.16,57,55.46,1,99,6,0
player_18578,30.5,58,48.3,1,88,35,0
player_18579,42.4,51,45.79,1,31,32,0
player_18580,62.54,47,25.2,1,78,30,1
player_18581,150.31,48,43.28,7,22,35,0
player_18582,55.89,44,33.03,1,28,44,0
player_18583,72.77,51,37.62,0,84,25,1
player_18584,22.34,51,40.5,4,54,36,1
player_18585,31.28,42,51.4,0,31,17,1
player_18586,28.49,48,44.86,4,25,31,1
player_18587,18.97,60,60.07,3,68,10,1
player_18588,34.97,61,52.68,4,97,26,0
player_18589,8.88,61,41.3,4,91,14,0
player_18590,21.37,49,30.64,1,99,35,1
player_18591,80.15,61,43.09,2,82,33,0
player_18592,38.62,49,55.32,2,97,58,1
player_18593,81.04,47,36.39,4,31,38,0
player_18594,39.2,47,40.17,3,93,44,1
player_18595,28.55,44,37.78,3,93,28,1
player_18596,13.81,56,46.38,3,99,23,1
player_18597,33.06,47,39.7,2,19,3,0
player_18598,19.23,58,39.44,1,39,57,0
player_18599,10.53,72,43.8,0,49,27,0
player_18600,15.21,42,44.82,2,1,52,0
player_18601,48.47,38,49.91,2,15,25,1
player_18602,78.49,43,44.61,3,33,18,1
player_18603,51.45,44,58.5,1,80,25,0
player_18604,14.45,55,43.06,4,13,5,0
player_18605,38.67,64,26.78,4,93,40,0
player_18606,26.27,38,41.45,3,84,34,0
player_18607,43.76,41,39.07,1,24,43,1
player_18608,21.34,42,49.97,3,10,17,1
player_18609,59.71,45,49.05,1,50,55,0
player_18610,59.71,61,48.14,2,85,16,1
player_18611,54.46,59,52.26,1,86,59,1
player_18612,37.0,58,50.95,2,23,57,1
player_18613,61.01,57,56.03,3,90,43,1
player_18614,8.57,49,51.28,2,33,25,1
player_18615,25.13,44,45.78,1,93,30,1
player_18616,73.72,41,56.06,0,28,55,0
player_18617,14.39,58,49.68,0,60,24,0
player_18618,63.03,44,50.36,1,83,5,1
player_18619,40.44,43,38.79,2,57,6,1
player_18620,30.87,49,36.08,0,88,11,0
player_18621,25.47,45,42.38,1,46,52,1
player_18622,14.45,47,54.55,3,86,52,0
player_18623,63.36,48,43.74,2,13,49,0
player_18624,38.29,44,39.96,4,40,11,0
player_18625,73.87,56,39.53,2,53,26,0
player_18626,52.25,67,57.2,0,39,47,1
player_18627,34.46,53,29.95,0,66,7,0
player_18628,23.04,51,33.07,1,52,59,1
player_18629,13.23,48,34.58,1,3,46,1
player_18630,10.49,65,39.19,0,74,51,1
player_18631,71.68,47,50.44,3,75,31,0
player_18632,27.51,57,39.26,0,74,10,1
player_18633,48.71,46,30.35,0,5,20,0
player_18634,14.32,42,52.46,0,77,42,1
player_18635,18.24,63,49.6,2,22,42,1
player_18636,25.66,47,58.61,3,15,59,0
player_18637,31.28,50,68.41,1,90,30,1
player_18638,6.93,58,40.45,2,20,49,1
player_18639,7.88,53,55.71,1,63,17,0
player_18640,17.29,46,36.3,0,70,37,1
player_18641,38.66,35,48.3,2,57,50,1
player_18642,46.47,41,29.64,3,85,58,0
player_18643,48.1,45,45.8,4,4,59,0
player_18644,64.67,56,57.16,2,4,15,0
player_18645,8.93,41,67.04,1,44,55,1
player_18646,34.45,54,46.1,4,19,45,0
player_18647,40.64,45,34.78,1,76,35,0
player_18648,106.01,47,57.54,3,57,47,1
player_18649,67.99,51,53.84,1,46,34,1
player_18650,28.48,56,48.14,5,33,26,1
player_18651,26.13,42,40.38,1,70,52,1
player_18652,12.76,51,36.21,1,5,57,1
player_18653,21.05,49,46.6,2,69,31,0
player_18654,46.1,47,49.71,1,60,31,1
player_18655,39.69,52,43.13,0,24,21,0
player_18656,16.98,43,48.18,3,27,55,0
player_18657,13.65,39,46.06,3,52,25,1
player_18658,52.31,51,61.98,3,70,26,1
player_18659,42.87,49,53.48,0,44,52,1
player_18660,18.26,41,64.3,1,66,45,1
player_18661,53.05,55,36.54,2,50,50,1
player_18662,31.14,39,51.64,1,57,40,0
player_18663,28.12,42,45.1,1,63,53,0
player_18664,5.65,47,49.46,1,37,49,1
player_18665,36.38,52,40.61,1,96,9,0
player_18666,18.24,47,35.84,1,84,4,0
player_18667,29.67,44,34.85,5,92,41,0
player_18668,43.53,49,56.12,4,75,30,1
player_18669,18.53,56,40.43,3,99,5,0
player_18670,14.33,55,48.43,3,77,59,1
player_18671,12.07,49,26.17,3,96,4,1
player_18672,88.75,44,39.17,4,97,38,0
player_18673,20.87,66,47.8,2,87,27,1
player_18674,23.68,43,40.0,1,78,23,1
player_18675,38.82,54,38.74,1,48,21,0
player_18676,59.35,42,52.21,5,11,45,1
player_18677,42.52,40,42.95,2,72,32,1
player_18678,16.86,59,47.5,2,84,28,0
player_18679,15.83,50,44.12,3,84,2,0
player_18680,23.87,50,52.89,0,7,26,0
player_18681,73.23,57,31.82,3,63,16,1
player_18682,38.03,51,56.24,3,84,40,1
player_18683,31.89,54,51.16,0,89,23,0
player_18684,24.46,53,49.84,2,90,46,0
player_18685,46.9,45,51.32,1,86,2,1
player_18686,39.85,50,35.21,1,2,10,0
player_18687,67.07,44,47.81,0,41,19,1
player_18688,4.42,49,49.07,1,44,7,0
player_18689,81.15,50,38.54,3,80,53,1
player_18690,43.91,60,52.02,2,74,10,1
player_18691,36.34,47,45.32,1,79,10,0
player_18692,26.73,46,58.07,2,93,36,0
player_18693,3.49,37,51.96,4,39,36,0
player_18694,36.59,55,51.82,1,75,28,1
player_18695,36.43,58,39.98,2,84,32,1
player_18696,111.05,40,60.18,2,42,20,0
player_18697,13.25,50,46.44,1,27,6,1
player_18698,21.56,55,43.45,1,98,0,0
player_18699,41.31,43,53.95,2,96,40,0
player_18700,78.6,60,39.93,4,71,39,0
player_18701,39.78,57,60.31,0,72,22,0
player_18702,29.09,42,68.73,3,91,33,1
player_18703,10.67,61,30.71,0,41,15,0
player_18704,35.4,40,63.27,4,28,32,1
player_18705,15.91,49,47.04,2,20,48,0
player_18706,18.18,42,35.74,0,33,14,0
player_18707,37.09,49,32.83,2,22,5,0
player_18708,29.08,65,21.65,1,64,43,0
player_18709,40.21,47,34.52,1,35,34,0
player_18710,23.57,50,47.94,2,11,55,1
player_18711,35.16,58,37.04,4,22,34,1
player_18712,14.9,45,35.24,4,49,4,0
player_18713,16.83,56,37.06,1,2,43,1
player_18714,67.2,46,42.58,2,4,34,1
player_18715,109.55,50,40.22,2,17,26,1
player_18716,100.66,44,38.29,0,43,8,1
player_18717,19.72,46,55.69,0,75,43,1
player_18718,45.74,57,57.2,3,15,12,0
player_18719,22.59,45,17.45,2,71,15,1
player_18720,35.51,57,44.64,0,13,54,1
player_18721,35.59,55,45.06,2,18,53,1
player_18722,28.87,30,26.15,0,74,21,1
player_18723,27.78,47,41.32,4,3,41,0
player_18724,4.07,56,41.97,1,17,17,1
player_18725,21.17,55,50.81,7,36,28,0
player_18726,46.4,46,38.97,2,10,30,1
player_18727,59.42,52,33.43,2,72,20,0
player_18728,28.91,76,60.03,3,37,18,1
player_18729,85.83,53,41.78,1,83,39,1
player_18730,36.69,46,40.75,1,75,47,1
player_18731,75.71,47,29.18,2,91,35,1
player_18732,37.15,58,41.19,2,26,54,0
player_18733,0.99,52,48.63,0,39,32,0
player_18734,77.91,54,43.49,3,67,36,0
player_18735,27.13,46,34.35,3,6,56,0
player_18736,26.0,42,41.5,1,51,42,1
player_18737,10.46,59,41.89,4,15,10,0
player_18738,61.5,33,43.96,5,86,14,0
player_18739,11.55,53,59.74,1,30,19,1
player_18740,77.34,44,52.79,1,56,28,1
player_18741,26.56,50,56.56,0,61,47,0
player_18742,59.19,42,23.22,3,81,28,0
player_18743,14.43,53,42.25,3,75,7,0
player_18744,81.54,61,48.5,2,24,27,1
player_18745,50.57,49,39.9,5,67,54,1
player_18746,25.71,54,37.91,0,44,18,1
player_18747,70.24,37,49.07,0,38,31,1
player_18748,36.72,54,41.95,1,40,18,1
player_18749,102.16,31,43.52,1,88,0,0
player_18750,19.12,49,51.07,1,24,21,1
player_18751,65.8,45,72.01,0,51,15,1
player_18752,54.59,51,43.47,0,13,50,1
player_18753,7.77,64,52.08,1,39,54,1
player_18754,10.3,54,54.43,1,29,18,0
player_18755,24.63,49,56.98,0,72,28,1
player_18756,43.42,60,39.94,2,72,44,0
player_18757,58.24,49,50.32,3,72,18,0
player_18758,42.7,48,48.46,2,49,34,1
player_18759,64.95,55,41.14,2,21,22,0
player_18760,28.04,63,42.63,1,95,40,0
player_18761,59.47,52,46.08,0,64,3,0
player_18762,36.25,37,35.44,1,98,10,1
player_18763,24.59,69,46.5,3,94,22,1
player_18764,10.58,50,46.4,7,57,6,1
player_18765,4.9,48,35.72,1,71,47,1
player_18766,27.47,43,41.65,3,47,22,0
player_18767,38.15,44,53.04,0,98,26,0
player_18768,18.54,59,33.62,3,46,50,1
player_18769,23.09,51,56.3,0,58,2,0
player_18770,25.02,52,55.51,2,17,4,1
player_18771,13.32,50,47.4,2,2,38,0
player_18772,17.54,46,51.98,1,52,57,1
player_18773,52.1,48,47.4,3,85,1,0
player_18774,30.01,53,35.27,1,87,47,1
player_18775,42.67,55,38.31,2,58,41,0
player_18776,6.37,50,43.1,0,9,31,1
player_18777,73.51,57,53.29,3,89,31,0
player_18778,34.65,49,35.16,4,9,9,0
player_18779,57.84,55,57.86,2,58,17,0
player_18780,11.49,57,31.56,4,97,36,0
player_18781,47.37,48,46.82,3,97,53,1
player_18782,25.04,57,53.23,3,12,56,1
player_18783,117.3,69,43.66,0,36,44,0
player_18784,19.67,41,48.87,2,86,3,1
player_18785,35.93,50,22.47,1,93,51,0
player_18786,12.51,49,47.98,2,78,34,1
player_18787,35.48,54,35.51,2,100,42,1
player_18788,31.71,58,26.34,2,77,58,1
player_18789,68.85,62,37.64,1,53,10,1
player_18790,37.2,48,64.3,4,82,21,0
player_18791,25.69,68,52.71,3,99,18,0
player_18792,31.25,59,55.65,3,56,42,1
player_18793,6.14,47,55.28,6,63,27,1
player_18794,39.12,46,39.13,1,62,0,0
player_18795,62.15,39,51.27,1,96,44,1
player_18796,36.44,50,58.69,1,86,17,1
player_18797,7.57,64,45.27,1,11,24,0
player_18798,42.56,50,31.32,3,32,59,1
player_18799,43.91,54,41.23,2,64,43,1
player_18800,46.72,55,44.63,2,70,30,1
player_18801,31.28,38,56.14,2,89,48,0
player_18802,38.48,67,26.18,2,55,33,1
player_18803,43.73,42,45.44,0,70,26,1
player_18804,15.3,55,42.34,3,36,40,1
player_18805,17.57,53,48.89,3,3,21,1
player_18806,47.38,41,45.3,2,70,39,1
player_18807,17.25,41,48.91,4,78,39,0
player_18808,29.79,53,44.43,3,73,12,0
player_18809,46.84,59,38.13,2,84,18,0
player_18810,65.04,66,40.51,1,22,24,0
player_18811,20.29,56,45.76,2,17,34,1
player_18812,16.85,45,33.4,1,65,20,0
player_18813,46.99,46,52.13,1,35,56,1
player_18814,67.36,53,49.07,2,73,1,0
player_18815,7.43,56,35.95,0,1,15,0
player_18816,33.58,46,47.45,2,13,20,1
player_18817,87.87,44,47.33,1,40,18,1
player_18818,15.7,59,47.09,1,68,21,0
player_18819,48.23,47,24.6,3,24,1,1
player_18820,30.69,46,59.75,1,15,55,1
player_18821,31.39,55,62.28,2,17,22,0
player_18822,28.15,41,35.1,1,29,19,0
player_18823,40.24,38,38.91,3,50,51,1
player_18824,69.29,51,56.88,3,84,57,0
player_18825,16.27,45,60.45,3,11,23,1
player_18826,17.57,59,38.4,2,79,26,1
player_18827,39.24,49,50.21,3,86,9,0
player_18828,40.82,52,47.4,3,12,16,0
player_18829,27.92,55,38.08,1,4,1,1
player_18830,62.59,40,57.9,4,65,52,1
player_18831,19.12,58,37.72,1,90,37,1
player_18832,17.95,72,44.25,2,11,30,1
player_18833,36.19,38,30.05,2,42,36,0
player_18834,15.87,46,39.82,3,85,57,0
player_18835,139.22,51,50.02,0,82,29,0
player_18836,9.69,47,61.96,2,58,16,1
player_18837,81.74,52,46.72,2,37,36,0
player_18838,18.36,62,51.26,1,42,20,0
player_18839,9.42,61,51.31,4,95,18,1
player_18840,38.73,60,50.61,3,59,44,0
player_18841,27.58,46,40.32,3,15,23,0
player_18842,113.06,54,39.38,2,50,17,0
player_18843,42.85,47,12.25,4,55,9,1
player_18844,26.86,62,46.68,1,21,54,0
player_18845,30.92,57,44.29,1,44,2,1
player_18846,3.84,50,50.96,4,18,53,1
player_18847,2.88,38,57.5,2,67,19,0
player_18848,7.18,67,41.9,1,23,16,0
player_18849,28.12,61,54.31,0,76,16,1
player_18850,32.86,51,38.58,2,28,43,0
player_18851,43.91,74,39.55,0,21,4,0
player_18852,52.94,45,30.36,4,22,46,0
player_18853,4.05,40,44.43,2,81,55,1
player_18854,40.03,47,53.66,1,18,49,0
player_18855,73.17,49,43.19,2,14,50,0
player_18856,23.61,57,51.39,3,32,15,0
player_18857,133.56,46,46.59,1,71,0,0
player_18858,31.15,33,42.5,3,5,39,0
player_18859,19.43,59,53.26,3,23,39,1
player_18860,58.3,57,36.63,3,4,19,0
player_18861,43.85,43,48.92,0,100,1,1
player_18862,75.54,53,45.63,2,88,52,1
player_18863,52.57,55,54.2,1,45,3,0
player_18864,33.06,60,43.27,3,29,35,0
player_18865,54.15,44,37.91,1,5,30,1
player_18866,6.51,48,49.47,2,17,36,1
player_18867,46.41,45,53.98,5,82,9,0
player_18868,30.09,33,58.85,1,91,22,1
player_18869,10.39,63,44.64,2,94,49,0
player_18870,51.57,57,49.04,2,12,46,0
player_18871,68.48,47,62.68,1,59,39,0
player_18872,25.24,51,49.68,0,79,13,0
player_18873,15.68,43,60.67,3,89,45,1
player_18874,61.95,63,59.66,3,56,4,1
player_18875,15.34,57,60.21,1,47,25,0
player_18876,33.18,42,42.29,0,33,25,1
player_18877,32.04,46,38.04,3,46,23,0
player_18878,14.66,45,49.85,3,42,8,1
player_18879,9.6,34,28.62,4,30,49,1
player_18880,57.03,50,50.93,1,2,46,0
player_18881,41.65,54,31.08,1,54,58,1
player_18882,22.63,36,47.92,1,70,46,1
player_18883,23.32,41,42.1,1,51,49,1
player_18884,43.99,58,41.58,4,88,32,0
player_18885,20.79,55,36.55,3,46,46,1
player_18886,27.57,44,46.38,1,83,32,1
player_18887,19.29,45,63.01,0,17,20,1
player_18888,25.47,45,46.59,2,1,42,1
player_18889,27.14,48,60.53,3,19,53,1
player_18890,45.28,63,47.33,1,8,11,0
player_18891,18.5,46,36.08,3,52,18,0
player_18892,64.56,45,45.43,3,100,23,0
player_18893,44.41,44,32.83,2,63,50,0
player_18894,30.33,56,56.94,0,73,14,1
player_18895,25.89,46,46.96,1,8,30,1
player_18896,22.93,56,45.08,1,1,7,0
player_18897,56.85,37,53.06,3,88,6,0
player_18898,20.81,45,39.34,1,93,38,1
player_18899,4.27,49,53.22,0,33,39,1
player_18900,20.29,54,46.27,3,10,5,1
player_18901,77.14,53,47.56,4,100,47,0
player_18902,12.32,51,49.9,1,74,25,0
player_18903,90.65,56,47.38,1,39,0,0
player_18904,21.91,38,43.97,4,87,56,0
player_18905,20.88,46,44.41,4,11,56,1
player_18906,101.92,52,49.6,2,34,40,1
player_18907,36.42,60,45.13,4,20,9,1
player_18908,54.11,53,35.67,5,98,14,0
player_18909,14.5,52,44.73,1,28,0,1
player_18910,23.95,58,34.46,4,89,33,1
player_18911,3.0,51,67.01,2,60,26,0
player_18912,19.41,45,59.0,0,93,36,1
player_18913,24.57,63,63.17,0,80,26,0
player_18914,22.81,46,41.36,2,93,24,0
player_18915,27.39,39,48.04,2,86,20,1
player_18916,23.88,46,40.15,2,18,2,0
player_18917,3.85,53,61.28,1,1,18,0
player_18918,18.7,54,41.03,2,36,57,1
player_18919,33.67,48,46.71,1,11,41,1
player_18920,39.48,54,48.15,1,16,30,1
