player_id,approx_ltv,ltv_segment
player_16715,104.3,High
player_16716,50.37,Medium
player_16717,0.0,Low
player_16718,325.98,Very High
player_16719,32.5,Low
player_16720,32.3,Low
player_16721,42.17,Low
player_16722,62.31,Medium
player_16723,61.79,Medium
player_16724,118.16,High
player_16725,0.0,Low
player_16726,27.7,Low
player_16727,49.93,Medium
player_16728,156.04,Very High
player_16729,52.54,Medium
player_16730,49.45,Medium
player_16731,65.67,Medium
player_16732,127.32,High
player_16733,113.82,High
player_16734,46.32,Medium
player_16735,85.36,High
player_16736,80.96,High
player_16737,226.95,Very High
player_16738,54.36,Medium
player_16739,38.94,Low
player_16740,56.28,Medium
player_16741,13.57,Low
player_16742,58.24,Medium
player_16743,56.55,Medium
player_16744,174.96,Very High
player_16745,0.0,Low
player_16746,113.26,High
player_16747,0.0,Low
player_16748,94.24,High
player_16749,171.32,Very High
player_16750,53.95,Medium
player_16751,43.04,Medium
player_16752,141.27,Very High
player_16753,219.28,Very High
player_16754,196.20000000000002,Very High
player_16755,83.36,High
player_16756,118.68,High
player_16757,68.92,Medium
player_16758,105.62,High
player_16759,46.57,Medium
player_16760,50.64,Medium
player_16761,46.78,Medium
player_16762,114.87,High
player_16763,79.28999999999999,Medium
player_16764,62.3,Medium
player_16765,40.8,Low
player_16766,160.62,Very High
player_16767,244.85,Very High
player_16768,111.86,High
player_16769,100.98,High
player_16770,89.66,High
player_16771,170.60999999999999,Very High
player_16772,143.85000000000002,Very High
player_16773,170.64000000000001,Very High
player_16774,94.26,High
player_16775,36.3,Low
player_16776,99.32,High
player_16777,133.85999999999999,Very High
player_16778,69.72,Medium
player_16779,122.36,High
player_16780,135.35999999999999,Very High
player_16781,43.34,Medium
player_16782,37.49,Low
player_16783,70.36,Medium
player_16784,137.73,Very High
player_16785,57.54,Medium
player_16786,212.8,Very High
player_16787,38.71,Low
player_16788,141.18,Very High
player_16789,0.0,Low
player_16790,162.68,Very High
player_16791,46.27,Medium
player_16792,107.5,High
player_16793,166.24,Very High
player_16794,86.4,High
player_16795,195.06,Very High
player_16796,43.33,Medium
player_16797,0.0,Low
player_16798,0.0,Low
player_16799,0.0,Low
player_16800,189.27,Very High
player_16801,85.74,High
player_16802,92.66,High
player_16803,0.0,Low
player_16804,186.92,Very High
player_16805,38.46,Low
player_16806,42.32,Low
player_16807,48.46,Medium
player_16808,165.16,Very High
player_16809,117.53999999999999,High
player_16810,159.56,Very High
player_16811,105.16,High
player_16812,86.44,High
player_16813,117.2,High
player_16814,40.11,Low
player_16815,73.02,Medium
player_16816,50.01,Medium
player_16817,103.64999999999999,High
player_16818,44.12,Medium
player_16819,87.39,High
player_16820,152.56,Very High
player_16821,118.2,High
player_16822,155.25,Very High
player_16823,157.16,Very High
player_16824,48.73,Medium
player_16825,48.6,Medium
player_16826,53.87,Medium
player_16827,59.54,Medium
player_16828,0.0,Low
player_16829,264.65999999999997,Very High
player_16830,119.25,High
player_16831,188.24,Very High
player_16832,169.59,Very High
player_16833,0.0,Low
player_16834,274.1,Very High
player_16835,180.92,Very High
player_16836,135.96,Very High
player_16837,54.45,Medium
player_16838,53.69,Medium
player_16839,112.96,High
player_16840,94.34,High
player_16841,112.77000000000001,High
player_16842,0.0,Low
player_16843,53.42,Medium
player_16844,107.62,High
player_16845,41.04,Low
player_16846,78.44,Medium
player_16847,150.99,Very High
player_16848,90.87,High
player_16849,104.69999999999999,High
player_16850,139.62,Very High
player_16851,40.91,Low
player_16852,133.41,Very High
player_16853,75.4,Medium
player_16854,0.0,Low
player_16855,46.37,Medium
player_16856,99.82,High
player_16857,121.14000000000001,High
player_16858,59.23,Medium
player_16859,150.6,Very High
player_16860,41.37,Low
player_16861,269.52,Very High
player_16862,108.6,High
player_16863,104.08,High
player_16864,45.51,Medium
player_16865,0.0,Low
player_16866,191.91,Very High
player_16867,71.22,Medium
player_16868,290.5,Very High
player_16869,95.46,High
player_16870,0.0,Low
player_16871,36.8,Low
player_16872,199.20000000000002,Very High
player_16873,66.08,Medium
player_16874,106.32,High
player_16875,119.46,High
player_16876,43.05,Medium
player_16877,96.38,High
player_16878,167.10000000000002,Very High
player_16879,37.84,Low
player_16880,132.60000000000002,Very High
player_16881,0.0,Low
player_16882,220.28,Very High
player_16883,105.68,High
player_16884,35.97,Low
player_16885,104.54,High
player_16886,0.0,Low
player_16887,182.46,Very High
player_16888,29.34,Low
player_16889,0.0,Low
player_16890,0.0,Low
player_16891,0.0,Low
player_16892,92.16,High
player_16893,35.4,Low
player_16894,101.36,High
player_16895,142.82999999999998,Very High
player_16896,163.05,Very High
player_16897,0.0,Low
player_16898,0.0,Low
player_16899,53.21,Medium
player_16900,52.84,Medium
player_16901,126.72,High
player_16902,89.24,High
player_16903,0.0,Low
player_16904,75.66,Medium
player_16905,163.17000000000002,Very High
player_16906,0.0,Low
player_16907,117.66,High
player_16908,115.34,High
player_16909,68.24,Medium
player_16910,74.98,Medium
player_16911,104.94,High
player_16912,97.24,High
player_16913,28.99,Low
player_16914,41.58,Low
player_16915,0.0,Low
player_16916,63.43,Medium
player_16917,0.0,Low
player_16918,107.64000000000001,High
player_16919,29.26,Low
player_16920,0.0,Low
player_16921,159.18,Very High
player_16922,124.08,High
player_16923,152.68,Very High
player_16924,37.43,Low
player_16925,101.06,High
player_16926,0.0,Low
player_16927,143.37,Very High
player_16928,49.47,Medium
player_16929,46.07,Medium
player_16930,297.35,Very High
player_16931,0.0,Low
player_16932,46.71,Medium
player_16933,115.88,High
player_16934,0.0,Low
player_16935,63.07,Medium
player_16936,151.14000000000001,Very High
player_16937,49.08,Medium
player_16938,160.17000000000002,Very High
player_16939,96.32,High
player_16940,46.63,Medium
player_16941,65.42,Medium
player_16942,142.82999999999998,Very High
player_16943,123.04,High
player_16944,139.2,Very High
player_16945,127.32,High
player_16946,62.58,Medium
player_16947,78.4,Medium
player_16948,94.64,High
player_16949,103.2,High
player_16950,0.0,Low
player_16951,38.96,Low
player_16952,168.88,Very High
player_16953,37.01,Low
player_16954,0.0,Low
player_16955,190.2,Very High
player_16956,36.84,Low
player_16957,44.5,Medium
player_16958,215.4,Very High
player_16959,147.66,Very High
player_16960,30.77,Low
player_16961,202.52,Very High
player_16962,0.0,Low
player_16963,88.6,High
player_16964,47.1,Medium
player_16965,154.32,Very High
player_16966,0.0,Low
player_16967,109.78,High
player_16968,0.0,Low
player_16969,139.26,Very High
player_16970,201.84,Very High
player_16971,0.0,Low
player_16972,36.8,Low
player_16973,214.4,Very High
player_16974,128.60999999999999,Very High
player_16975,95.56,High
player_16976,88.54,High
player_16977,43.67,Medium
player_16978,84.81,High
player_16979,100.66,High
player_16980,47.09,Medium
player_16981,102.18,High
player_16982,0.0,Low
player_16983,28.5,Low
player_16984,148.38,Very High
player_16985,50.2,Medium
player_16986,91.5,High
player_16987,220.44,Very High
player_16988,367.29999999999995,Very High
player_16989,178.1,Very High
player_16990,37.59,Low
player_16991,144.42000000000002,Very High
player_16992,74.82,Medium
player_16993,102.52,High
player_16994,0.0,Low
player_16995,140.43,Very High
player_16996,202.28,Very High
player_16997,63.6,Medium
player_16998,74.82,Medium
player_16999,49.76,Medium
player_17000,0.0,Low
player_17001,115.46,High
player_17002,68.5,Medium
player_17003,50.67,Medium
player_17004,215.25,Very High
player_17005,47.16,Medium
player_17006,331.45000000000005,Very High
player_17007,170.16,Very High
player_17008,86.04,High
player_17009,288.89000000000004,Very High
player_17010,0.0,Low
player_17011,63.79,Medium
player_17012,105.28,High
player_17013,110.12,High
player_17014,117.09,High
player_17015,46.96,Medium
player_17016,90.08,High
player_17017,0.0,Low
player_17018,33.74,Low
player_17019,31.7,Low
player_17020,0.0,Low
player_17021,92.25,High
player_17022,63.43,Medium
player_17023,61.14,Medium
player_17024,111.72,High
player_17025,32.02,Low
player_17026,93.82,High
player_17027,93.22,High
player_17028,127.05000000000001,High
player_17029,420.8,Very High
player_17030,109.41,High
player_17031,92.12,High
player_17032,36.37,Low
player_17033,106.68,High
player_17034,102.1,High
player_17035,183.88,Very High
player_17036,0.0,Low
player_17037,91.26,High
player_17038,31.54,Low
player_17039,172.77,Very High
player_17040,38.85,Low
player_17041,46.06,Medium
player_17042,144.45,Very High
player_17043,82.16,High
player_17044,168.4,Very High
player_17045,46.27,Medium
player_17046,73.62,Medium
player_17047,85.72,High
player_17048,0.0,Low
player_17049,0.0,Low
player_17050,100.10999999999999,High
player_17051,0.0,Low
player_17052,0.0,Low
player_17053,81.02,High
player_17054,61.29,Medium
player_17055,141.42000000000002,Very High
player_17056,68.0,Medium
player_17057,0.0,Low
player_17058,75.36,Medium
player_17059,76.89,Medium
player_17060,37.27,Low
player_17061,205.52,Very High
player_17062,123.93,High
player_17063,55.59,Medium
player_17064,34.41,Low
player_17065,103.68,High
player_17066,73.54,Medium
player_17067,102.76,High
player_17068,87.64,High
player_17069,79.22,Medium
player_17070,0.0,Low
player_17071,172.89000000000001,Very High
player_17072,57.78,Medium
player_17073,55.32,Medium
player_17074,42.99,Medium
player_17075,56.11,Medium
player_17076,139.47,Very High
player_17077,160.32,Very High
player_17078,67.68,Medium
player_17079,0.0,Low
player_17080,129.03,Very High
player_17081,29.55,Low
player_17082,33.6,Low
player_17083,111.12,High
player_17084,30.21,Low
player_17085,71.52,Medium
player_17086,85.52,High
player_17087,45.4,Medium
player_17088,0.0,Low
player_17089,118.47,High
player_17090,45.2,Medium
player_17091,149.91,Very High
player_17092,69.44,Medium
player_17093,157.3,Very High
player_17094,99.0,High
player_17095,43.74,Medium
player_17096,39.92,Low
player_17097,43.88,Medium
player_17098,42.72,Low
player_17099,125.64000000000001,High
player_17100,42.48,Low
player_17101,97.24,High
player_17102,221.52,Very High
player_17103,185.52,Very High
player_17104,49.9,Medium
player_17105,33.93,Low
player_17106,295.4,Very High
player_17107,50.15,Medium
player_17108,181.14000000000001,Very High
player_17109,127.53,Very High
player_17110,42.53,Low
player_17111,31.68,Low
player_17112,160.14000000000001,Very High
player_17113,31.34,Low
player_17114,93.9,High
player_17115,222.6,Very High
player_17116,85.26,High
player_17117,43.7,Medium
player_17118,0.0,Low
player_17119,20.68,Low
player_17120,43.16,Medium
player_17121,34.13,Low
player_17122,251.55,Very High
player_17123,57.61,Medium
player_17124,0.0,Low
player_17125,50.9,Medium
player_17126,48.4,Medium
player_17127,0.0,Low
player_17128,202.54999999999998,Very High
player_17129,0.0,Low
player_17130,156.89999999999998,Very High
player_17131,44.98,Medium
player_17132,43.23,Medium
player_17133,104.46,High
player_17134,100.48,High
player_17135,41.17,Low
player_17136,52.1,Medium
player_17137,52.8,Medium
player_17138,113.38,High
player_17139,74.92,Medium
player_17140,0.0,Low
player_17141,44.1,Medium
player_17142,47.3,Medium
player_17143,0.0,Low
player_17144,0.0,Low
player_17145,82.78,High
player_17146,101.85000000000001,High
player_17147,0.0,Low
player_17148,158.60999999999999,Very High
player_17149,62.84,Medium
player_17150,51.54,Medium
player_17151,50.2,Medium
player_17152,0.0,Low
player_17153,172.41,Very High
player_17154,0.0,Low
player_17155,88.32000000000001,High
player_17156,91.3,High
player_17157,131.10000000000002,Very High
player_17158,171.51,Very High
player_17159,25.59,Low
player_17160,136.35000000000002,Very High
player_17161,46.4,Medium
player_17162,56.4,Medium
player_17163,0.0,Low
player_17164,48.81,Medium
player_17165,122.88,High
player_17166,250.62,Very High
player_17167,45.64,Medium
player_17168,149.19,Very High
player_17169,104.64000000000001,High
player_17170,30.32,Low
player_17171,96.32,High
player_17172,137.43,Very High
player_17173,380.52,Very High
player_17174,42.54,Low
player_17175,0.0,Low
player_17176,133.96,Very High
player_17177,79.52,Medium
player_17178,122.0,High
player_17179,97.28999999999999,High
player_17180,0.0,Low
player_17181,0.0,Low
player_17182,43.39,Medium
player_17183,0.0,Low
player_17184,169.07999999999998,Very High
player_17185,164.57999999999998,Very High
player_17186,89.4,High
player_17187,100.26,High
player_17188,38.85,Low
player_17189,116.25,High
player_17190,0.0,Low
player_17191,134.43,Very High
player_17192,31.67,Low
player_17193,77.2,Medium
player_17194,32.8,Low
player_17195,53.36,Medium
player_17196,99.3,High
player_17197,49.44,Medium
player_17198,48.63,Medium
player_17199,66.26,Medium
player_17200,48.25,Medium
player_17201,172.68,Very High
player_17202,0.0,Low
player_17203,51.73,Medium
player_17204,50.54,Medium
player_17205,49.53,Medium
player_17206,44.46,Medium
player_17207,105.81,High
player_17208,161.22,Very High
player_17209,102.08,High
player_17210,196.4,Very High
player_17211,0.0,Low
player_17212,114.99,High
player_17213,170.85000000000002,Very High
player_17214,81.42,High
player_17215,85.28,High
player_17216,112.82,High
player_17217,87.62,High
player_17218,44.04,Medium
player_17219,0.0,Low
player_17220,125.3,High
player_17221,167.39999999999998,Very High
player_17222,65.03,Medium
player_17223,0.0,Low
player_17224,66.32,Medium
player_17225,39.36,Low
player_17226,0.0,Low
player_17227,143.64000000000001,Very High
player_17228,224.45,Very High
player_17229,0.0,Low
player_17230,158.25,Very High
player_17231,44.84,Medium
player_17232,45.9,Medium
player_17233,53.68,Medium
player_17234,115.64,High
player_17235,256.44,Very High
player_17236,128.28,Very High
player_17237,91.66,High
player_17238,51.94,Medium
player_17239,0.0,Low
player_17240,97.6,High
player_17241,149.85,Very High
player_17242,43.62,Medium
player_17243,46.96,Medium
player_17244,0.0,Low
player_17245,174.66,Very High
player_17246,40.2,Low
player_17247,0.0,Low
player_17248,176.16,Very High
player_17249,306.24,Very High
player_17250,56.22,Medium
player_17251,51.81,Medium
player_17252,70.16,Medium
player_17253,150.32999999999998,Very High
player_17254,103.94,High
player_17255,90.72,High
player_17256,87.02,High
player_17257,163.38,Very High
player_17258,112.71000000000001,High
player_17259,200.15,Very High
player_17260,96.12,High
player_17261,311.82,Very High
player_17262,126.33,High
player_17263,58.79,Medium
player_17264,0.0,Low
player_17265,39.62,Low
player_17266,80.12,Medium
player_17267,0.0,Low
player_17268,45.98,Medium
player_17269,122.22,High
player_17270,111.76,High
player_17271,196.56,Very High
player_17272,108.02,High
player_17273,103.84,High
player_17274,110.72999999999999,High
player_17275,0.0,Low
player_17276,183.72,Very High
player_17277,170.76,Very High
player_17278,274.8,Very High
player_17279,316.90000000000003,Very High
player_17280,120.09,High
player_17281,46.3,Medium
player_17282,0.0,Low
player_17283,87.6,High
player_17284,77.98,Medium
player_17285,236.92,Very High
player_17286,237.2,Very High
player_17287,75.38,Medium
player_17288,0.0,Low
player_17289,114.42,High
player_17290,47.33,Medium
player_17291,103.96,High
player_17292,38.89,Low
player_17293,0.0,Low
player_17294,118.18,High
player_17295,129.84,Very High
player_17296,35.53,Low
player_17297,147.39000000000001,Very High
player_17298,111.30000000000001,High
player_17299,82.16,High
player_17300,44.08,Medium
player_17301,0.0,Low
player_17302,0.0,Low
player_17303,53.5,Medium
player_17304,146.94,Very High
player_17305,40.96,Low
player_17306,0.0,Low
player_17307,101.3,High
player_17308,90.6,High
player_17309,0.0,Low
player_17310,0.0,Low
player_17311,0.0,Low
player_17312,131.25,Very High
player_17313,92.02,High
player_17314,90.96,High
player_17315,47.15,Medium
player_17316,79.44,Medium
player_17317,68.28,Medium
player_17318,109.05000000000001,High
player_17319,55.87,Medium
player_17320,43.61,Medium
player_17321,40.63,Low
player_17322,52.1,Medium
player_17323,81.84,High
player_17324,43.54,Medium
player_17325,37.28,Low
player_17326,151.2,Very High
player_17327,0.0,Low
player_17328,58.34,Medium
player_17329,173.88,Very High
player_17330,40.99,Low
player_17331,76.26,Medium
player_17332,0.0,Low
player_17333,86.49,High
player_17334,213.68,Very High
player_17335,33.86,Low
player_17336,116.76,High
player_17337,251.21999999999997,Very High
player_17338,80.02,Medium
player_17339,169.36,Very High
player_17340,52.69,Medium
player_17341,0.0,Low
player_17342,120.56,High
player_17343,82.28,High
player_17344,82.26,High
player_17345,38.06,Low
player_17346,36.39,Low
player_17347,75.22,Medium
player_17348,70.65,Medium
player_17349,224.88,Very High
player_17350,27.3,Low
player_17351,58.4,Medium
player_17352,260.15999999999997,Very High
player_17353,35.33,Low
player_17354,26.37,Low
player_17355,0.0,Low
player_17356,112.8,High
player_17357,116.01,High
player_17358,53.72,Medium
player_17359,128.28,Very High
player_17360,157.68,Very High
player_17361,176.56,Very High
player_17362,165.72,Very High
player_17363,0.0,Low
player_17364,0.0,Low
player_17365,0.0,Low
player_17366,38.13,Low
player_17367,116.60999999999999,High
player_17368,96.66,High
player_17369,92.62,High
player_17370,0.0,Low
player_17371,77.02,Medium
player_17372,80.58,High
player_17373,83.96,High
player_17374,164.45,Very High
player_17375,0.0,Low
player_17376,215.92,Very High
player_17377,107.16,High
player_17378,97.86,High
player_17379,43.64,Medium
player_17380,0.0,Low
player_17381,122.39999999999999,High
player_17382,80.78,High
player_17383,86.56,High
player_17384,44.1,Medium
player_17385,140.85000000000002,Very High
player_17386,58.98,Medium
player_17387,83.67,High
player_17388,35.58,Low
player_17389,158.79,Very High
player_17390,215.92,Very High
player_17391,136.82999999999998,Very High
player_17392,113.01,High
player_17393,73.08,Medium
player_17394,95.5,High
player_17395,56.01,Medium
player_17396,58.75,Medium
player_17397,39.74,Low
player_17398,47.42,Medium
player_17399,135.78,Very High
player_17400,30.71,Low
player_17401,188.92,Very High
player_17402,50.54,Medium
player_17403,84.62,High
player_17404,0.0,Low
player_17405,167.91,Very High
player_17406,87.36,High
player_17407,64.0,Medium
player_17408,40.56,Low
player_17409,0.0,Low
player_17410,268.6,Very High
player_17411,0.0,Low
player_17412,33.25,Low
player_17413,44.2,Medium
player_17414,207.25,Very High
player_17415,178.77,Very High
player_17416,52.57,Medium
player_17417,151.08,Very High
player_17418,90.56,High
player_17419,39.14,Low
player_17420,58.73,Medium
player_17421,117.87,High
player_17422,0.0,Low
player_17423,68.74,Medium
player_17424,50.89,Medium
player_17425,236.0,Very High
player_17426,75.02,Medium
player_17427,37.39,Low
player_17428,195.60000000000002,Very High
player_17429,115.6,High
player_17430,90.38,High
player_17431,107.48,High
player_17432,123.35999999999999,High
player_17433,0.0,Low
player_17434,111.56,High
player_17435,45.86,Medium
player_17436,100.85999999999999,High
player_17437,115.26,High
player_17438,143.39999999999998,Very High
player_17439,256.84999999999997,Very High
player_17440,118.22,High
player_17441,0.0,Low
player_17442,0.0,Low
player_17443,71.4,Medium
player_17444,34.25,Low
player_17445,47.16,Medium
player_17446,134.16,Very High
player_17447,86.94,High
player_17448,211.70000000000002,Very High
player_17449,37.24,Low
player_17450,105.42,High
player_17451,82.56,High
player_17452,41.83,Low
player_17453,109.22999999999999,High
player_17454,66.87,Medium
player_17455,76.86,Medium
player_17456,271.53,Very High
player_17457,48.37,Medium
player_17458,93.96,High
player_17459,71.26,Medium
player_17460,34.28,Low
player_17461,204.16,Very High
player_17462,0.0,Low
player_17463,150.57,Very High
player_17464,135.48,Very High
player_17465,144.12,Very High
player_17466,42.74,Low
player_17467,52.2,Medium
player_17468,125.12,High
player_17469,77.76,Medium
player_17470,61.54,Medium
player_17471,0.0,Low
player_17472,103.74,High
player_17473,0.0,Low
player_17474,47.92,Medium
player_17475,143.01,Very High
player_17476,59.79,Medium
player_17477,52.52,Medium
player_17478,98.19,High
player_17479,99.22,High
player_17480,110.54,High
player_17481,85.3,High
player_17482,117.78,High
player_17483,46.87,Medium
player_17484,103.88,High
player_17485,155.52,Very High
player_17486,48.32,Medium
player_17487,0.0,Low
player_17488,91.62,High
player_17489,50.06,Medium
player_17490,72.88,Medium
player_17491,89.14,High
player_17492,196.32,Very High
player_17493,166.29,Very High
player_17494,250.75,Very High
player_17495,233.0,Very High
player_17496,109.1,High
player_17497,119.58,High
player_17498,51.87,Medium
player_17499,103.56,High
player_17500,38.64,Low
player_17501,83.12,High
player_17502,59.68,Medium
player_17503,177.99,Very High
player_17504,48.37,Medium
player_17505,121.28999999999999,High
player_17506,81.3,High
player_17507,113.18,High
player_17508,224.0,Very High
player_17509,0.0,Low
player_17510,99.5,High
player_17511,263.44,Very High
player_17512,116.69999999999999,High
player_17513,95.2,High
player_17514,0.0,Low
player_17515,128.22,Very High
player_17516,47.95,Medium
player_17517,206.96,Very High
player_17518,34.03,Low
player_17519,101.42,High
player_17520,0.0,Low
player_17521,82.0,High
player_17522,97.94,High
player_17523,57.92,Medium
player_17524,0.0,Low
player_17525,48.59,Medium
player_17526,0.0,Low
player_17527,130.10999999999999,Very High
player_17528,0.0,Low
player_17529,174.7,Very High
player_17530,33.94,Low
player_17531,34.7,Low
player_17532,270.4,Very High
player_17533,80.7,High
player_17534,55.74,Medium
player_17535,0.0,Low
player_17536,104.6,High
player_17537,38.6,Low
player_17538,39.09,Low
player_17539,141.96,Very High
player_17540,115.52,High
player_17541,61.85,Medium
player_17542,81.51,High
player_17543,44.14,Medium
player_17544,109.34,High
player_17545,166.2,Very High
player_17546,55.47,Medium
player_17547,155.37,Very High
player_17548,98.48,High
player_17549,100.68,High
player_17550,106.06,High
player_17551,42.15,Low
player_17552,115.76,High
player_17553,54.72,Medium
player_17554,89.9,High
player_17555,46.35,Medium
player_17556,43.0,Medium
player_17557,0.0,Low
player_17558,49.35,Medium
player_17559,182.94,Very High
player_17560,117.60000000000001,High
player_17561,108.86,High
player_17562,112.14,High
player_17563,49.41,Medium
player_17564,158.16,Very High
player_17565,144.06,Very High
player_17566,101.43,High
player_17567,107.31,High
player_17568,0.0,Low
player_17569,0.0,Low
player_17570,32.76,Low
player_17571,0.0,Low
player_17572,119.98,High
player_17573,141.24,Very High
player_17574,123.0,High
player_17575,0.0,Low
player_17576,50.81,Medium
player_17577,46.52,Medium
player_17578,46.02,Medium
player_17579,49.28,Medium
player_17580,122.22,High
player_17581,0.0,Low
player_17582,94.6,High
player_17583,224.4,Very High
player_17584,130.32,Very High
player_17585,0.0,Low
player_17586,88.56,High
player_17587,90.82,High
player_17588,33.21,Low
player_17589,68.46,Medium
player_17590,49.9,Medium
player_17591,142.89000000000001,Very High
player_17592,260.0,Very High
player_17593,48.26,Medium
player_17594,65.38,Medium
player_17595,27.11,Low
player_17596,114.14999999999999,High
player_17597,46.39,Medium
player_17598,225.68,Very High
player_17599,84.02,High
player_17600,106.32,High
player_17601,233.64,Very High
player_17602,117.7,High
player_17603,262.16,Very High
player_17604,90.39,High
player_17605,0.0,Low
player_17606,266.28,Very High
player_17607,74.54,Medium
player_17608,77.98,Medium
player_17609,89.62,High
player_17610,122.8,High
player_17611,70.88,Medium
player_17612,64.38,Medium
player_17613,115.97999999999999,High
player_17614,58.28,Medium
player_17615,0.0,Low
player_17616,41.06,Low
player_17617,184.52,Very High
player_17618,0.0,Low
player_17619,0.0,Low
player_17620,0.0,Low
player_17621,236.5,Very High
player_17622,89.08,High
player_17623,35.54,Low
player_17624,191.04,Very High
player_17625,38.71,Low
player_17626,91.76,High
player_17627,127.88,Very High
player_17628,153.8,Very High
player_17629,131.39999999999998,Very High
player_17630,0.0,Low
player_17631,37.09,Low
player_17632,108.22,High
player_17633,96.68,High
player_17634,55.34,Medium
player_17635,0.0,Low
player_17636,109.72,High
player_17637,92.34,High
player_17638,98.66,High
player_17639,43.37,Medium
player_17640,112.53,High
player_17641,194.52,Very High
player_17642,156.64,Very High
player_17643,179.56,Very High
player_17644,93.96,High
player_17645,89.0,High
player_17646,79.64,Medium
player_17647,108.84,High
player_17648,106.64999999999999,High
player_17649,99.89999999999999,High
player_17650,85.32000000000001,High
player_17651,68.88,Medium
player_17652,86.34,High
player_17653,41.26,Low
player_17654,20.1,Low
player_17655,0.0,Low
player_17656,105.12,High
player_17657,0.0,Low
player_17658,88.18,High
player_17659,98.86,High
player_17660,77.92,Medium
player_17661,131.52,Very High
player_17662,49.56,Medium
player_17663,88.34,High
player_17664,141.72,Very High
player_17665,231.29999999999998,Very High
player_17666,100.46,High
player_17667,59.08,Medium
player_17668,140.10000000000002,Very High
player_17669,149.31,Very High
player_17670,0.0,Low
player_17671,0.0,Low
player_17672,70.26,Medium
player_17673,85.82,High
player_17674,125.34,High
player_17675,53.65,Medium
player_17676,110.82,High
player_17677,41.51,Low
player_17678,0.0,Low
player_17679,69.08,Medium
player_17680,66.82,Medium
player_17681,86.56,High
player_17682,36.28,Low
player_17683,0.0,Low
player_17684,44.55,Medium
player_17685,42.92,Medium
player_17686,151.02,Very High
player_17687,44.7,Medium
player_17688,101.2,High
player_17689,87.12,High
player_17690,111.06,High
player_17691,183.64999999999998,Very High
player_17692,43.78,Medium
player_17693,100.22,High
player_17694,58.02,Medium
player_17695,116.49,High
player_17696,98.08,High
player_17697,58.84,Medium
player_17698,47.76,Medium
player_17699,0.0,Low
player_17700,100.42,High
player_17701,46.82,Medium
player_17702,72.06,Medium
player_17703,175.47,Very High
player_17704,62.32,Medium
player_17705,149.48,Very High
player_17706,182.48,Very High
player_17707,291.6,Very High
player_17708,59.82,Medium
player_17709,56.46,Medium
player_17710,0.0,Low
player_17711,0.0,Low
player_17712,82.34,High
player_17713,94.14,High
player_17714,202.8,Very High
player_17715,162.69,Very High
player_17716,34.97,Low
player_17717,0.0,Low
player_17718,158.82,Very High
player_17719,71.84,Medium
player_17720,75.76,Medium
player_17721,42.78,Low
player_17722,36.09,Low
player_17723,168.88,Very High
player_17724,44.89,Medium
player_17725,194.96,Very High
player_17726,166.8,Very High
player_17727,111.39000000000001,High
player_17728,164.8,Very High
player_17729,0.0,Low
player_17730,469.14,Very High
player_17731,44.78,Medium
player_17732,48.53,Medium
player_17733,47.28,Medium
player_17734,0.0,Low
player_17735,79.16,Medium
player_17736,157.29,Very High
player_17737,68.42,Medium
player_17738,54.63,Medium
player_17739,45.56,Medium
player_17740,0.0,Low
player_17741,48.58,Medium
player_17742,92.0,High
player_17743,215.04999999999998,Very High
player_17744,109.05000000000001,High
player_17745,49.67,Medium
player_17746,0.0,Low
player_17747,96.68,High
player_17748,0.0,Low
player_17749,39.06,Low
player_17750,134.42,Very High
player_17751,110.01,High
player_17752,0.0,Low
player_17753,183.70000000000002,Very High
player_17754,0.0,Low
player_17755,115.0,High
player_17756,98.76,High
player_17757,135.60000000000002,Very High
player_17758,38.93,Low
player_17759,231.16,Very High
player_17760,116.10000000000001,High
player_17761,0.0,Low
player_17762,201.12,Very High
player_17763,77.14,Medium
player_17764,169.92,Very High
player_17765,240.36,Very High
player_17766,56.06,Medium
player_17767,43.75,Medium
player_17768,0.0,Low
player_17769,89.08,High
player_17770,0.0,Low
player_17771,149.92,Very High
player_17772,106.96,High
player_17773,150.89999999999998,Very High
player_17774,0.0,Low
player_17775,194.49,Very High
player_17776,47.23,Medium
player_17777,0.0,Low
player_17778,120.35999999999999,High
player_17779,254.08,Very High
player_17780,144.56,Very High
player_17781,113.08,High
player_17782,0.0,Low
player_17783,0.0,Low
player_17784,144.06,Very High
player_17785,172.48,Very High
player_17786,84.48,High
player_17787,91.3,High
player_17788,26.26,Low
player_17789,121.35000000000001,High
player_17790,54.88,Medium
player_17791,172.44,Very High
player_17792,69.0,Medium
player_17793,117.04,High
player_17794,61.1,Medium
player_17795,101.56,High
player_17796,47.89,Medium
player_17797,79.92,Medium
player_17798,60.95,Medium
player_17799,84.2,High
player_17800,60.29,Medium
player_17801,0.0,Low
player_17802,0.0,Low
player_17803,111.24,High
player_17804,0.0,Low
player_17805,154.17000000000002,Very High
player_17806,110.1,High
player_17807,106.74,High
player_17808,48.74,Medium
player_17809,105.68,High
player_17810,164.01,Very High
player_17811,48.69,Medium
player_17812,161.94,Very High
player_17813,267.04999999999995,Very High
player_17814,42.81,Low
player_17815,40.0,Low
player_17816,46.29,Medium
player_17817,90.88,High
player_17818,45.26,Medium
player_17819,112.1,High
player_17820,41.75,Low
player_17821,110.31,High
player_17822,58.24,Medium
player_17823,104.42,High
player_17824,84.16,High
player_17825,62.18,Medium
player_17826,57.02,Medium
player_17827,38.22,Low
player_17828,68.7,Medium
